Wall time,Step,Value
1754422295.015595,3404163,-26.222110748291016
1754422319.694117,3407425,-26.715314865112305
1754422345.0961246,3410862,-26.391695022583008
1754422415.162222,3420312,-26.484655380249023
1754422436.576024,3423140,-26.918853759765625
1754422487.0872862,3429762,-26.496318817138672
1754422573.858138,3441263,-26.715072631835938
1754422623.9757934,3447934,-27.05853271484375
1754422632.1689363,3449040,-27.08989715576172
1754422666.0948706,3453492,-26.938140869140625
1754422676.8023741,3454948,-27.159744262695312
1754422707.9843147,3459141,-27.007925033569336
1754422711.1106968,3459610,-27.03620719909668
1754422729.0421357,3461997,-27.013507843017578
1754422792.5641518,3470341,-26.822877883911133
1754422837.4173996,3476249,-27.183183670043945
1754422955.5743718,3491992,-27.237525939941406
1754422996.1158113,3497340,-27.327566146850586
1754423023.6084342,3501134,-27.18552017211914
1754423058.4771008,3505747,-27.378524780273438
1754423092.0948465,3510262,-27.552955627441406
1754423136.3924541,3516205,-27.58439826965332
1754423208.32124,3525746,-27.675540924072266
1754423234.23299,3529295,-27.486215591430664
1754423264.737901,3533313,-27.422565460205078
1754423267.5798073,3533698,-27.34082794189453
1754423352.6104863,3544835,-27.43735694885254
1754423355.7074292,3545290,-27.501834869384766
1754423381.5553937,3548692,-27.058971405029297
1754423416.671804,3553242,-27.660045623779297
1754423432.6743355,3555454,-27.515344619750977
1754423453.3567975,3558149,-27.63047218322754
1754423655.3113527,3584826,-27.563283920288086
1754423725.389377,3594213,-27.513978958129883
1754423806.989613,3605056,-27.735403060913086
1754423820.5014348,3606827,-27.47048568725586
1754423852.1119168,3611097,-27.27203369140625
1754424038.7183676,3635611,-27.830341339111328
1754434911.2383404,3646023,-59.240230560302734
1754435202.0806801,5042140,-41.77383041381836
1754435227.3540719,5045560,-45.52748489379883
1754435231.2383735,5046060,-46.000648498535156
1754435245.9205847,5048010,-43.6069221496582
1754435360.9767973,5063690,-36.43283462524414
1754435369.0790408,5064710,-36.2640380859375
1754435398.1498284,5068600,-35.59839630126953
1754435409.8108103,5070120,-34.93232727050781
1754435439.741988,5074110,-34.02214050292969
1754435515.465615,5083590,-32.29135513305664
1754435567.7854,5090130,-29.658395767211914
1754435594.8724346,5093590,-29.080001831054688
1754435599.0223713,5094140,-29.17245864868164
1754435614.4596848,5096050,-28.35141372680664
1754435651.9500327,5100640,-27.965084075927734
1754435746.1327035,5112530,-25.840585708618164
1754435750.6802266,5113090,-25.9561824798584
1754435769.3398502,5115510,-25.611093521118164
1754435823.9458425,5122520,-24.540470123291016
1754435856.4567275,5126600,-24.19342613220215
1754436103.8499362,5158140,-19.53119659423828
1754436119.7878747,5160160,-19.215476989746094
1754436127.623282,5161150,-19.243555068969727
1754436221.6699307,5173120,-18.368867874145508
1754436233.4424863,5174590,-18.347864151000977
1754436279.4607708,5180510,-17.918182373046875
1754436284.8035328,5181260,-17.502174377441406
1754436443.939709,5201550,-16.2735595703125
1754436624.9637768,5224550,-15.908929824829102
1754436919.5155735,5262130,-15.477557182312012
1754437012.655637,5274060,-14.944766998291016
1754437067.4820986,5281170,-14.822872161865234
1754437101.1665764,5285590,-14.567567825317383
1754437159.3362265,5293120,-14.034708976745605
1754437224.2673745,5301620,-13.597433090209961
1754437255.3638103,5305640,-13.466897964477539
1754437266.8988218,5307150,-13.709623336791992
1754437355.0184028,5318170,-13.509376525878906
1754437391.3519557,5322650,-14.041410446166992
1754437473.642978,5333100,-13.729985237121582
1754437567.6769633,5345060,-13.615721702575684
1754437583.5453637,5347060,-13.075179100036621
1754437700.170418,5362120,-13.81650447845459
1754437703.9203146,5362580,-14.038565635681152
1754437723.5961127,5365050,-13.42017936706543
1754437807.097817,5375600,-13.167572975158691
1754437923.0098655,5390120,-13.00490665435791
1754437946.3776119,5393110,-13.218530654907227
1754438035.2352622,5404560,-13.310163497924805
1754438082.680189,5410540,-13.054298400878906
1754438177.7767153,5422620,-13.092741012573242
1754438245.3814762,5431060,-13.088784217834473
1754438365.4892907,5446110,-13.134243965148926
1754438381.266711,5448030,-13.29804515838623
1754438417.378681,5452580,-13.596187591552734
1754438493.8536432,5462120,-13.50264835357666
1754438541.7311218,5468150,-13.282339096069336
1754438597.1274993,5475130,-13.497694969177246
1754438651.5730355,5482120,-13.232333183288574
1754438710.5829074,5489590,-13.810956001281738
1754438718.3871148,5490580,-13.68385124206543
1754438791.6124523,5500070,-14.257516860961914
1754438799.4374,5501070,-14.412407875061035
1754438835.22816,5505600,-14.045473098754883
1754438891.4141505,5512670,-14.050580024719238
1754438899.51859,5513670,-14.518874168395996
1754438915.3918,5515650,-14.443791389465332
1754438918.6399148,5516050,-14.317998886108398
1754438923.6331537,5516660,-14.346627235412598
1754439364.2616801,5572090,-14.441303253173828
1754439428.4273489,5580100,-14.73888111114502
1754439484.698083,5587140,-14.725378036499023
1754439492.050909,5588090,-14.456399917602539
1754439574.2832296,5598540,-14.656776428222656
1754439689.5573516,5613090,-14.654877662658691
1754439726.0668993,5617610,-14.754290580749512
1754439730.8093727,5618210,-14.590499877929688
1754439765.3363097,5622570,-15.281387329101562
1754439829.3534298,5630510,-14.576218605041504
1754439860.9961631,5634510,-14.939645767211914
1754439900.277175,5639570,-14.636153221130371
1754439937.2145467,5644120,-14.643272399902344
1754439941.4038181,5644700,-14.644474029541016
1754439964.559177,5647550,-14.514193534851074
1754440009.1183734,5653120,-14.6604642868042
1754440049.0031137,5658060,-14.176400184631348
1754440056.9091766,5659040,-14.821438789367676
1754440090.0456336,5663140,-14.287421226501465
1754440204.0181108,5677600,-13.969430923461914
1754440382.858229,5700160,-14.10755443572998
1754440464.4381053,5710600,-14.233366966247559
1754440495.9954605,5714570,-14.590202331542969
1754440522.8132436,5718040,-14.539710998535156
1754440614.1756475,5729650,-14.502068519592285
1754440635.3501716,5732140,-14.92038631439209
1754440639.0401585,5732590,-14.231500625610352
1754440753.8446324,5747010,-14.488536834716797
1754440930.8914416,5769110,-14.479462623596191
1754441077.461455,5787660,-14.556243896484375
1754441120.282729,5793140,-14.733664512634277
1754441211.493114,5804580,-14.333624839782715
1754441239.355038,5808050,-15.198668479919434
1754441251.485309,5809560,-14.91892147064209
1754441256.0235734,5810140,-14.798073768615723
1754441284.5629907,5813650,-14.786051750183105
1754441304.5573523,5816180,-14.564711570739746
1754441359.3786545,5823140,-14.828999519348145
1754441480.976696,5838530,-14.836193084716797
1754441577.4504018,5850620,-15.246309280395508
1754441762.5129828,5873640,-14.928495407104492
1754441861.3107672,5886060,-15.048656463623047
1754442206.2685099,5929140,-15.5784330368042
1754442246.852329,5934150,-15.652263641357422
1754442338.5737,5945600,-15.722033500671387
1754442382.0822866,5951130,-15.853646278381348
1754442496.9845235,5965610,-15.951592445373535
1754442545.7152247,5971540,-15.779471397399902
1754442577.8059046,5975510,-15.952211380004883
1754442679.4326975,5988150,-16.536087036132812
1754442754.9379122,5997640,-16.530881881713867
1754442790.6515634,6002010,-16.039043426513672
1754442818.9482052,6005590,-16.517967224121094
1754443021.763654,6031120,-16.867082595825195
1754443033.4241226,6032570,-16.570087432861328
1754443041.4296043,6033610,-16.914094924926758
1754443045.0353813,6034030,-16.819242477416992
