Wall time,Step,Value
1754438710.5829196,5489590,152.0308074951172
1754438718.387127,5490580,156.42074584960938
1754438791.612465,5500070,150.87979125976562
1754438799.4374125,5501070,157.84666442871094
1754438835.2281744,5505600,151.71038818359375
1754438891.4141626,5512670,159.8464813232422
1754438899.5186014,5513670,156.20945739746094
1754438915.3918116,5515650,155.74937438964844
1754438918.6399274,5516050,155.08612060546875
1754438923.633163,5516660,150.01158142089844
1754439364.261693,5572090,147.2115020751953
1754439428.4273634,5580100,157.0667724609375
1754439484.698097,5587140,157.6524200439453
1754439492.05092,5588090,152.26217651367188
1754439574.2832425,5598540,148.9422607421875
1754439689.557362,5613090,155.25833129882812
1754439726.0669122,5617610,152.24371337890625
1754439730.8093839,5618210,151.80059814453125
1754439765.3363214,5622570,157.17739868164062
1754439829.353442,5630510,162.73779296875
1754439860.9961746,5634510,155.71624755859375
1754439900.2771873,5639570,156.59291076660156
1754439937.21456,5644120,153.30804443359375
1754439941.4038317,5644700,163.08700561523438
1754439964.5591893,5647550,148.4556427001953
1754440009.1183867,5653120,150.97555541992188
1754440049.003126,5658060,157.65992736816406
1754440056.9091885,5659040,145.9644012451172
1754440090.0456464,5663140,147.3096160888672
1754440204.0181222,5677600,157.04942321777344
1754440382.8582425,5700160,151.85693359375
1754440464.4381156,5710600,154.99765014648438
1754440495.9954731,5714570,152.6370086669922
1754440522.813256,5718040,159.7841796875
1754440614.1756604,5729650,159.6771240234375
1754440635.3501837,5732140,148.66212463378906
1754440639.040171,5732590,159.6717987060547
1754440753.844643,5747010,146.86753845214844
1754440930.8914537,5769110,157.3988494873047
1754441077.4614716,5787660,159.66943359375
1754441120.2827382,5793140,160.66110229492188
1754441211.493125,5804580,163.11122131347656
1754441239.3550506,5808050,156.15008544921875
1754441251.4853194,5809560,162.2078857421875
1754441256.0235858,5810140,153.79786682128906
1754441284.5630014,5813650,157.4502410888672
1754441304.5573647,5816180,162.3805694580078
1754441359.3786662,5823140,153.07394409179688
1754441480.9767067,5838530,155.06570434570312
1754441577.4504526,5850620,162.48741149902344
1754441762.512995,5873640,165.17796325683594
1754441861.31078,5886060,158.86129760742188
1754442206.2685213,5929140,152.30697631835938
1754442246.8523417,5934150,158.66722106933594
1754442338.573712,5945600,163.98019409179688
1754442382.082299,5951130,164.78768920898438
1754442496.9845347,5965610,153.17340087890625
1754442545.715238,5971540,160.88906860351562
1754442577.805916,5975510,170.95364379882812
1754442679.4327095,5988150,168.39443969726562
1754442754.9379256,5997640,156.38157653808594
1754442790.6515753,6002010,162.5795135498047
1754442818.9482179,6005590,162.15611267089844
1754443021.7637086,6031120,168.92005920410156
1754443033.4241455,6032570,165.0243682861328
1754443041.429625,6033610,162.82183837890625
1754443045.0353956,6034030,151.24581909179688
1754443053.699186,6035190,153.9958038330078
1754443065.3657358,6036670,157.4097442626953
1754443132.0187912,6045110,157.91342163085938
1754443326.6191094,6069620,160.86773681640625
1754443450.1324375,6085040,154.63833618164062
1754443458.5186682,6086170,164.84275817871094
1754443654.4498541,6110560,177.25930786132812
1754443662.8760839,6111610,161.82215881347656
1754443718.0513551,6118590,153.2935333251953
1754443722.2072158,6119160,161.8369598388672
1754443780.705017,6126600,157.74624633789062
1754444005.597832,6155010,168.15992736816406
1754444017.9828532,6156550,158.771484375
1754444022.7149868,6157130,157.96240234375
1754444252.6570704,6186060,155.22052001953125
1754444284.170058,6190080,169.7568817138672
1754444396.618077,6204040,159.2568817138672
1754444477.196818,6214140,171.873291015625
1754444480.5890691,6214550,157.1979217529297
1754444488.3642905,6215660,161.50543212890625
1754444526.3885326,6220600,170.23394775390625
1754444608.3564637,6231130,158.28512573242188
1754444663.4721203,6238090,156.2620391845703
1754444734.7352016,6247130,161.50164794921875
1754445226.6333416,6309660,168.0691680908203
